millis,stamp,datetime,motion,temp
4945049, 1569286696, 2019/9/24 0:58:16, 0, 20.90
4947067, 1569286698, 2019/9/24 0:58:18, 0, 20.90
4949085, 1569286700, 2019/9/24 0:58:20, 0, 20.90
4951103, 1569286702, 2019/9/24 0:58:22, 0, 20.90
4953120, 1569286704, 2019/9/24 0:58:24, 0, 20.90
4955139, 1569286706, 2019/9/24 0:58:26, 0, 20.90
4957157, 1569286708, 2019/9/24 0:58:28, 0, 20.90
4959174, 1569286710, 2019/9/24 0:58:30, 0, 20.90
4961196, 1569286712, 2019/9/24 0:58:32, 0, 20.90
4963213, 1569286714, 2019/9/24 0:58:34, 0, 20.90
4965231, 1569286716, 2019/9/24 0:58:36, 0, 20.90
4967248, 1569286718, 2019/9/24 0:58:38, 0, 20.90
4969267, 1569286720, 2019/9/24 0:58:40, 0, 20.90
4971284, 1569286722, 2019/9/24 0:58:42, 0, 20.90
4973302, 1569286724, 2019/9/24 0:58:44, 0, 20.90
4975320, 1569286726, 2019/9/24 0:58:46, 0, 20.90
4977337, 1569286728, 2019/9/24 0:58:48, 0, 20.90
4979355, 1569286730, 2019/9/24 0:58:50, 0, 20.90
4981376, 1569286732, 2019/9/24 0:58:52, 0, 20.90
4983394, 1569286734, 2019/9/24 0:58:54, 0, 20.90
4985411, 1569286736, 2019/9/24 0:58:56, 0, 20.90
4987429, 1569286738, 2019/9/24 0:58:58, 0, 20.90
4989447, 1569286740, 2019/9/24 0:59:0, 0, 20.90
4991465, 1569286742, 2019/9/24 0:59:2, 0, 20.90
4993483, 1569286744, 2019/9/24 0:59:4, 0, 20.90
4995502, 1569286746, 2019/9/24 0:59:6, 0, 20.90
4997519, 1569286748, 2019/9/24 0:59:8, 0, 20.90
4999537, 1569286750, 2019/9/24 0:59:10, 0, 20.90
5001554, 1569286752, 2019/9/24 0:59:12, 0, 20.90
5003576, 1569286754, 2019/9/24 0:59:14, 0, 20.90
5005594, 1569286756, 2019/9/24 0:59:16, 0, 20.90
5007612, 1569286758, 2019/9/24 0:59:18, 0, 20.90
5009630, 1569286760, 2019/9/24 0:59:20, 0, 20.90
5011648, 1569286762, 2019/9/24 0:59:22, 0, 20.90
5013666, 1569286764, 2019/9/24 0:59:24, 0, 20.90
5015684, 1569286766, 2019/9/24 0:59:26, 0, 20.90
5017702, 1569286768, 2019/9/24 0:59:28, 0, 20.90
5019719, 1569286770, 2019/9/24 0:59:30, 0, 20.90
5021737, 1569286772, 2019/9/24 0:59:32, 0, 20.90
5023759, 1569286775, 2019/9/24 0:59:35, 0, 20.90
5025776, 1569286777, 2019/9/24 0:59:37, 0, 20.90
5027794, 1569286779, 2019/9/24 0:59:39, 0, 20.90
5029813, 1569286781, 2019/9/24 0:59:41, 0, 20.90
5031830, 1569286783, 2019/9/24 0:59:43, 0, 20.90
5033848, 1569286785, 2019/9/24 0:59:45, 0, 20.90
5035866, 1569286787, 2019/9/24 0:59:47, 0, 20.90
5037884, 1569286789, 2019/9/24 0:59:49, 0, 20.90
5039902, 1569286791, 2019/9/24 0:59:51, 0, 20.90
5041920, 1569286793, 2019/9/24 0:59:53, 0, 20.90
5043941, 1569286795, 2019/9/24 0:59:55, 0, 20.90
5045958, 1569286797, 2019/9/24 0:59:57, 0, 20.90
5047976, 1569286799, 2019/9/24 0:59:59, 0, 20.90
5049994, 1569286801, 2019/9/24 1:0:1, 0, 20.90
5052012, 1569286803, 2019/9/24 1:0:3, 0, 20.90
5054029, 1569286805, 2019/9/24 1:0:5, 0, 20.90
5056048, 1569286807, 2019/9/24 1:0:7, 0, 20.90
5058065, 1569286809, 2019/9/24 1:0:9, 0, 20.90
5060083, 1569286811, 2019/9/24 1:0:11, 0, 20.90
5062100, 1569286813, 2019/9/24 1:0:13, 0, 20.90
5064118, 1569286815, 2019/9/24 1:0:15, 0, 20.90
5066134, 1569286817, 2019/9/24 1:0:17, 0, 20.90
5068151, 1569286819, 2019/9/24 1:0:19, 0, 20.90
5070170, 1569286821, 2019/9/24 1:0:21, 0, 20.90
5072188, 1569286823, 2019/9/24 1:0:23, 0, 20.90
5074206, 1569286825, 2019/9/24 1:0:25, 0, 20.90
5076225, 1569286827, 2019/9/24 1:0:27, 0, 20.90
5078243, 1569286829, 2019/9/24 1:0:29, 0, 20.90
5080260, 1569286831, 2019/9/24 1:0:31, 0, 20.90
5082278, 1569286833, 2019/9/24 1:0:33, 0, 20.90
5084296, 1569286835, 2019/9/24 1:0:35, 0, 20.90
5086317, 1569286837, 2019/9/24 1:0:37, 0, 20.90
5088335, 1569286839, 2019/9/24 1:0:39, 0, 20.90
5090353, 1569286841, 2019/9/24 1:0:41, 0, 20.90
5092371, 1569286843, 2019/9/24 1:0:43, 0, 20.90
5094388, 1569286845, 2019/9/24 1:0:45, 0, 20.90
5096407, 1569286847, 2019/9/24 1:0:47, 0, 20.90
5098425, 1569286849, 2019/9/24 1:0:49, 0, 20.90
5100442, 1569286851, 2019/9/24 1:0:51, 0, 20.90
5102460, 1569286853, 2019/9/24 1:0:53, 0, 20.90
5104478, 1569286855, 2019/9/24 1:0:55, 0, 20.90
5106499, 1569286857, 2019/9/24 1:0:57, 0, 20.90
5108517, 1569286859, 2019/9/24 1:0:59, 0, 20.90
5110535, 1569286861, 2019/9/24 1:1:1, 0, 20.90
5112553, 1569286863, 2019/9/24 1:1:3, 0, 20.90
5114571, 1569286865, 2019/9/24 1:1:5, 0, 20.90
5116590, 1569286867, 2019/9/24 1:1:7, 0, 20.90
5118607, 1569286869, 2019/9/24 1:1:9, 0, 20.90
5120625, 1569286871, 2019/9/24 1:1:11, 0, 20.90
5122642, 1569286874, 2019/9/24 1:1:14, 0, 20.90
5124661, 1569286876, 2019/9/24 1:1:16, 0, 20.90
5126679, 1569286878, 2019/9/24 1:1:18, 0, 21.00
5128700, 1569286880, 2019/9/24 1:1:20, 0, 20.90
5130718, 1569286882, 2019/9/24 1:1:22, 0, 20.90
5132736, 1569286884, 2019/9/24 1:1:24, 0, 20.90
5134753, 1569286886, 2019/9/24 1:1:26, 0, 20.90
5136772, 1569286888, 2019/9/24 1:1:28, 0, 20.90
5138789, 1569286890, 2019/9/24 1:1:30, 0, 20.90
5140807, 1569286892, 2019/9/24 1:1:32, 0, 20.90
5142824, 1569286894, 2019/9/24 1:1:34, 0, 20.90
5144843, 1569286896, 2019/9/24 1:1:36, 0, 20.90
5146860, 1569286898, 2019/9/24 1:1:38, 0, 20.90
5148881, 1569286900, 2019/9/24 1:1:40, 0, 20.90
5150900, 1569286902, 2019/9/24 1:1:42, 0, 20.90
5152917, 1569286904, 2019/9/24 1:1:44, 0, 20.90
5154935, 1569286906, 2019/9/24 1:1:46, 0, 20.90
5156953, 1569286908, 2019/9/24 1:1:48, 0, 20.90
5158970, 1569286910, 2019/9/24 1:1:50, 0, 20.90
5160988, 1569286912, 2019/9/24 1:1:52, 0, 20.90
5163005, 1569286914, 2019/9/24 1:1:54, 0, 20.90
5165024, 1569286916, 2019/9/24 1:1:56, 0, 20.90
5167041, 1569286918, 2019/9/24 1:1:58, 0, 20.90
5169059, 1569286920, 2019/9/24 1:2:0, 0, 20.90
5171080, 1569286922, 2019/9/24 1:2:2, 0, 20.90
5173098, 1569286924, 2019/9/24 1:2:4, 0, 20.90
5175115, 1569286926, 2019/9/24 1:2:6, 0, 20.90
5177134, 1569286928, 2019/9/24 1:2:8, 0, 21.00
5179151, 1569286930, 2019/9/24 1:2:10, 0, 20.90
5181169, 1569286932, 2019/9/24 1:2:12, 0, 20.90
5183186, 1569286934, 2019/9/24 1:2:14, 0, 20.90
5185205, 1569286936, 2019/9/24 1:2:16, 0, 20.90
5187222, 1569286938, 2019/9/24 1:2:18, 0, 20.90
5189240, 1569286940, 2019/9/24 1:2:20, 0, 20.90
5191261, 1569286942, 2019/9/24 1:2:22, 0, 20.90
5193279, 1569286944, 2019/9/24 1:2:24, 0, 20.90
5195297, 1569286946, 2019/9/24 1:2:26, 0, 21.00
5197315, 1569286948, 2019/9/24 1:2:28, 0, 20.90
5199333, 1569286950, 2019/9/24 1:2:30, 0, 21.00
5201351, 1569286952, 2019/9/24 1:2:32, 0, 21.00
5203369, 1569286954, 2019/9/24 1:2:34, 0, 20.90
5205387, 1569286956, 2019/9/24 1:2:36, 0, 20.90
5207405, 1569286958, 2019/9/24 1:2:38, 0, 20.90
5209422, 1569286960, 2019/9/24 1:2:40, 0, 20.90
5211441, 1569286962, 2019/9/24 1:2:42, 0, 21.00
5213462, 1569286964, 2019/9/24 1:2:44, 0, 21.00
5215479, 1569286966, 2019/9/24 1:2:46, 0, 20.90
5217498, 1569286968, 2019/9/24 1:2:48, 0, 20.90
5219516, 1569286971, 2019/9/24 1:2:51, 0, 21.00
5221534, 1569286973, 2019/9/24 1:2:53, 0, 20.90
5223552, 1569286975, 2019/9/24 1:2:55, 0, 21.00
5225570, 1569286977, 2019/9/24 1:2:57, 0, 21.00
5227587, 1569286979, 2019/9/24 1:2:59, 0, 20.90
5229605, 1569286981, 2019/9/24 1:3:1, 0, 20.90
5231623, 1569286983, 2019/9/24 1:3:3, 0, 20.90
5233644, 1569286985, 2019/9/24 1:3:5, 0, 20.90
5235662, 1569286987, 2019/9/24 1:3:7, 0, 20.90
5237680, 1569286989, 2019/9/24 1:3:9, 0, 20.90
5239698, 1569286991, 2019/9/24 1:3:11, 0, 20.90
5241716, 1569286993, 2019/9/24 1:3:13, 0, 21.00
5243735, 1569286995, 2019/9/24 1:3:15, 0, 20.90
5245752, 1569286997, 2019/9/24 1:3:17, 0, 20.90
5247770, 1569286999, 2019/9/24 1:3:19, 0, 21.00
5249787, 1569287001, 2019/9/24 1:3:21, 0, 20.90
5251806, 1569287003, 2019/9/24 1:3:23, 0, 20.90
5253823, 1569287005, 2019/9/24 1:3:25, 0, 20.90
5255844, 1569287007, 2019/9/24 1:3:27, 0, 20.90
5257862, 1569287009, 2019/9/24 1:3:29, 0, 20.90
5259880, 1569287011, 2019/9/24 1:3:31, 0, 20.90
5261898, 1569287013, 2019/9/24 1:3:33, 0, 20.90
5263916, 1569287015, 2019/9/24 1:3:35, 0, 20.90
5265934, 1569287017, 2019/9/24 1:3:37, 0, 21.00
5267952, 1569287019, 2019/9/24 1:3:39, 0, 20.90
5269970, 1569287021, 2019/9/24 1:3:41, 0, 20.90
5271988, 1569287023, 2019/9/24 1:3:43, 0, 20.90
5274006, 1569287025, 2019/9/24 1:3:45, 0, 20.90
5276026, 1569287027, 2019/9/24 1:3:47, 0, 20.90
5278045, 1569287029, 2019/9/24 1:3:49, 0, 20.90
5280062, 1569287031, 2019/9/24 1:3:51, 0, 20.90
5282080, 1569287033, 2019/9/24 1:3:53, 0, 20.90
5284099, 1569287035, 2019/9/24 1:3:55, 0, 20.90
5286116, 1569287037, 2019/9/24 1:3:57, 0, 20.90
5288134, 1569287039, 2019/9/24 1:3:59, 0, 20.90
5290152, 1569287041, 2019/9/24 1:4:1, 0, 20.90
5292171, 1569287043, 2019/9/24 1:4:3, 0, 20.90
5294189, 1569287045, 2019/9/24 1:4:5, 0, 20.90
5296207, 1569287047, 2019/9/24 1:4:7, 0, 20.90
5298228, 1569287049, 2019/9/24 1:4:9, 0, 20.90
5300246, 1569287051, 2019/9/24 1:4:11, 0, 20.90
5302263, 1569287053, 2019/9/24 1:4:13, 0, 20.90
5304281, 1569287055, 2019/9/24 1:4:15, 0, 20.90
5306299, 1569287057, 2019/9/24 1:4:17, 0, 20.90
5308316, 1569287059, 2019/9/24 1:4:19, 0, 20.90
5310334, 1569287061, 2019/9/24 1:4:21, 0, 20.90
5312352, 1569287063, 2019/9/24 1:4:23, 0, 20.90
5314370, 1569287065, 2019/9/24 1:4:25, 0, 20.90
5316387, 1569287067, 2019/9/24 1:4:27, 0, 20.90
5318417, 1569287070, 2019/9/24 1:4:30, 0, 21.00
5320435, 1569287072, 2019/9/24 1:4:32, 0, 21.00
5322452, 1569287074, 2019/9/24 1:4:34, 0, 20.90
5324471, 1569287076, 2019/9/24 1:4:36, 0, 20.90
5326488, 1569287078, 2019/9/24 1:4:38, 0, 20.90
5328506, 1569287080, 2019/9/24 1:4:40, 0, 20.90
5330524, 1569287082, 2019/9/24 1:4:42, 0, 20.90
5332541, 1569287084, 2019/9/24 1:4:44, 0, 20.90
5334559, 1569287086, 2019/9/24 1:4:46, 0, 21.00
5336577, 1569287088, 2019/9/24 1:4:48, 0, 20.90
5338595, 1569287090, 2019/9/24 1:4:50, 0, 20.90
5340615, 1569287092, 2019/9/24 1:4:52, 0, 20.90
5342633, 1569287094, 2019/9/24 1:4:54, 0, 20.90
5344651, 1569287096, 2019/9/24 1:4:56, 0, 20.90
5346669, 1569287098, 2019/9/24 1:4:58, 0, 20.90
5348686, 1569287100, 2019/9/24 1:5:0, 0, 20.90
5350705, 1569287102, 2019/9/24 1:5:2, 0, 20.90
5352722, 1569287104, 2019/9/24 1:5:4, 0, 21.00
5354740, 1569287106, 2019/9/24 1:5:6, 0, 20.90
5356758, 1569287108, 2019/9/24 1:5:8, 0, 21.00
5358776, 1569287110, 2019/9/24 1:5:10, 0, 21.00
5360796, 1569287112, 2019/9/24 1:5:12, 0, 21.00
5362814, 1569287114, 2019/9/24 1:5:14, 0, 21.00
5364832, 1569287116, 2019/9/24 1:5:16, 0, 20.90
5366850, 1569287118, 2019/9/24 1:5:18, 0, 20.90
5368867, 1569287120, 2019/9/24 1:5:20, 0, 21.00
5370886, 1569287122, 2019/9/24 1:5:22, 0, 21.00
5372904, 1569287124, 2019/9/24 1:5:24, 0, 21.00
5374921, 1569287126, 2019/9/24 1:5:26, 0, 20.90
5376940, 1569287128, 2019/9/24 1:5:28, 0, 21.00
5378957, 1569287130, 2019/9/24 1:5:30, 0, 20.90
5380975, 1569287132, 2019/9/24 1:5:32, 0, 20.90
5382996, 1569287134, 2019/9/24 1:5:34, 0, 20.90
5385014, 1569287136, 2019/9/24 1:5:36, 0, 21.00
5387032, 1569287138, 2019/9/24 1:5:38, 0, 20.90
5389049, 1569287140, 2019/9/24 1:5:40, 0, 21.00
5391068, 1569287142, 2019/9/24 1:5:42, 0, 20.90
5393085, 1569287144, 2019/9/24 1:5:44, 0, 21.00
5395103, 1569287146, 2019/9/24 1:5:46, 0, 21.00
5397122, 1569287148, 2019/9/24 1:5:48, 0, 21.00
5399139, 1569287150, 2019/9/24 1:5:50, 0, 21.00
5401157, 1569287152, 2019/9/24 1:5:52, 0, 20.90
5403177, 1569287154, 2019/9/24 1:5:54, 0, 20.90
5405196, 1569287156, 2019/9/24 1:5:56, 0, 21.00
5407213, 1569287158, 2019/9/24 1:5:58, 0, 21.00
5409231, 1569287160, 2019/9/24 1:6:0, 0, 21.00
5411255, 1569287162, 2019/9/24 1:6:2, 0, 21.00
5413272, 1569287164, 2019/9/24 1:6:4, 0, 21.00
5415290, 1569287167, 2019/9/24 1:6:7, 0, 21.00
5417308, 1569287169, 2019/9/24 1:6:9, 0, 21.00
5419326, 1569287171, 2019/9/24 1:6:11, 0, 20.90
5421343, 1569287173, 2019/9/24 1:6:13, 0, 21.00
5423362, 1569287175, 2019/9/24 1:6:15, 0, 20.90
5425383, 1569287177, 2019/9/24 1:6:17, 0, 21.00
5427400, 1569287179, 2019/9/24 1:6:19, 0, 21.00
5429419, 1569287181, 2019/9/24 1:6:21, 0, 21.00
5431436, 1569287183, 2019/9/24 1:6:23, 0, 21.00
5433454, 1569287185, 2019/9/24 1:6:25, 0, 21.00
5435472, 1569287187, 2019/9/24 1:6:27, 0, 21.00
5437490, 1569287189, 2019/9/24 1:6:29, 0, 21.00
5439508, 1569287191, 2019/9/24 1:6:31, 0, 21.00
5441525, 1569287193, 2019/9/24 1:6:33, 0, 21.00
5443544, 1569287195, 2019/9/24 1:6:35, 0, 21.00
5445565, 1569287197, 2019/9/24 1:6:37, 0, 21.00
5447582, 1569287199, 2019/9/24 1:6:39, 0, 20.90
5449601, 1569287201, 2019/9/24 1:6:41, 0, 21.00
5451618, 1569287203, 2019/9/24 1:6:43, 0, 21.00
5453636, 1569287205, 2019/9/24 1:6:45, 0, 21.00
5455653, 1569287207, 2019/9/24 1:6:47, 0, 20.90
5457672, 1569287209, 2019/9/24 1:6:49, 0, 21.00
5459690, 1569287211, 2019/9/24 1:6:51, 0, 21.00
5461707, 1569287213, 2019/9/24 1:6:53, 0, 21.00
5463726, 1569287215, 2019/9/24 1:6:55, 0, 21.00
5465743, 1569287217, 2019/9/24 1:6:57, 0, 21.00
5467764, 1569287219, 2019/9/24 1:6:59, 0, 21.00
5469782, 1569287221, 2019/9/24 1:7:1, 0, 21.00
5471800, 1569287223, 2019/9/24 1:7:3, 0, 21.00
5473817, 1569287225, 2019/9/24 1:7:5, 0, 21.00
5475835, 1569287227, 2019/9/24 1:7:7, 0, 21.00
5477853, 1569287229, 2019/9/24 1:7:9, 0, 21.00
5479870, 1569287231, 2019/9/24 1:7:11, 0, 21.00
5481888, 1569287233, 2019/9/24 1:7:13, 0, 21.00
5483907, 1569287235, 2019/9/24 1:7:15, 0, 21.00
5485924, 1569287237, 2019/9/24 1:7:17, 0, 21.00
5487945, 1569287239, 2019/9/24 1:7:19, 0, 21.00
5489963, 1569287241, 2019/9/24 1:7:21, 0, 21.00
5491981, 1569287243, 2019/9/24 1:7:23, 0, 21.00
5493998, 1569287245, 2019/9/24 1:7:25, 0, 21.00
5496016, 1569287247, 2019/9/24 1:7:27, 0, 21.00
5498034, 1569287249, 2019/9/24 1:7:29, 0, 21.00
5500052, 1569287251, 2019/9/24 1:7:31, 0, 21.00
5502069, 1569287253, 2019/9/24 1:7:33, 0, 21.00
5504088, 1569287255, 2019/9/24 1:7:35, 0, 21.00
5506105, 1569287257, 2019/9/24 1:7:37, 0, 21.00
5508123, 1569287259, 2019/9/24 1:7:39, 0, 21.00
5510145, 1569287261, 2019/9/24 1:7:41, 0, 21.00
5512162, 1569287264, 2019/9/24 1:7:44, 0, 21.00
5514180, 1569287266, 2019/9/24 1:7:46, 0, 21.00
5516197, 1569287268, 2019/9/24 1:7:48, 0, 21.00
5518216, 1569287270, 2019/9/24 1:7:50, 0, 21.00
5520234, 1569287272, 2019/9/24 1:7:52, 0, 21.00
5522251, 1569287274, 2019/9/24 1:7:54, 0, 21.00
5524270, 1569287276, 2019/9/24 1:7:56, 0, 21.00
5526287, 1569287278, 2019/9/24 1:7:58, 0, 21.00
5528305, 1569287280, 2019/9/24 1:8:0, 0, 21.00
5530327, 1569287282, 2019/9/24 1:8:2, 0, 21.00
5532344, 1569287284, 2019/9/24 1:8:4, 0, 21.00
5534362, 1569287286, 2019/9/24 1:8:6, 0, 21.00
5536379, 1569287288, 2019/9/24 1:8:8, 0, 21.00
5538398, 1569287290, 2019/9/24 1:8:10, 0, 21.00
5540415, 1569287292, 2019/9/24 1:8:12, 0, 21.00
5542433, 1569287294, 2019/9/24 1:8:14, 0, 21.00
5544451, 1569287296, 2019/9/24 1:8:16, 0, 21.00
5546469, 1569287298, 2019/9/24 1:8:18, 0, 21.00
5548486, 1569287300, 2019/9/24 1:8:20, 0, 21.00
5550504, 1569287302, 2019/9/24 1:8:22, 0, 21.00
5552526, 1569287304, 2019/9/24 1:8:24, 0, 21.00
5554543, 1569287306, 2019/9/24 1:8:26, 0, 21.00
5556561, 1569287308, 2019/9/24 1:8:28, 0, 21.00
5558580, 1569287310, 2019/9/24 1:8:30, 0, 21.00
5560598, 1569287312, 2019/9/24 1:8:32, 0, 21.00
5562615, 1569287314, 2019/9/24 1:8:34, 0, 21.00
5564634, 1569287316, 2019/9/24 1:8:36, 0, 21.00
5566651, 1569287318, 2019/9/24 1:8:38, 0, 21.00
5568669, 1569287320, 2019/9/24 1:8:40, 0, 21.00
5570686, 1569287322, 2019/9/24 1:8:42, 0, 21.00
5572708, 1569287324, 2019/9/24 1:8:44, 0, 21.00
5574726, 1569287326, 2019/9/24 1:8:46, 0, 21.00
5576744, 1569287328, 2019/9/24 1:8:48, 0, 21.00
5578763, 1569287330, 2019/9/24 1:8:50, 0, 21.00
5580781, 1569287332, 2019/9/24 1:8:52, 0, 21.00
5582799, 1569287334, 2019/9/24 1:8:54, 0, 21.00
5584817, 1569287336, 2019/9/24 1:8:56, 0, 21.00
5586835, 1569287338, 2019/9/24 1:8:58, 0, 21.00
5588852, 1569287340, 2019/9/24 1:9:0, 0, 21.00
5590871, 1569287342, 2019/9/24 1:9:2, 0, 21.00
5592888, 1569287344, 2019/9/24 1:9:4, 0, 21.00
5594909, 1569287346, 2019/9/24 1:9:6, 0, 21.00
5596928, 1569287348, 2019/9/24 1:9:8, 0, 21.00
5598945, 1569287350, 2019/9/24 1:9:10, 0, 21.00
5600963, 1569287352, 2019/9/24 1:9:12, 0, 21.00
5602980, 1569287354, 2019/9/24 1:9:14, 0, 21.00
5604999, 1569287356, 2019/9/24 1:9:16, 0, 21.00
5607017, 1569287358, 2019/9/24 1:9:18, 0, 21.00
5609034, 1569287360, 2019/9/24 1:9:20, 0, 21.00
5611053, 1569287363, 2019/9/24 1:9:23, 0, 21.00
5613070, 1569287365, 2019/9/24 1:9:25, 0, 21.00
5615091, 1569287367, 2019/9/24 1:9:27, 0, 21.00
5617110, 1569287369, 2019/9/24 1:9:29, 0, 21.00
5619128, 1569287371, 2019/9/24 1:9:31, 0, 21.00
5621145, 1569287373, 2019/9/24 1:9:33, 0, 21.00
5623163, 1569287375, 2019/9/24 1:9:35, 0, 21.00
5625181, 1569287377, 2019/9/24 1:9:37, 0, 21.00
5627199, 1569287379, 2019/9/24 1:9:39, 0, 21.00
5629216, 1569287381, 2019/9/24 1:9:41, 0, 21.00
5631235, 1569287383, 2019/9/24 1:9:43, 0, 21.00
5633253, 1569287385, 2019/9/24 1:9:45, 0, 21.00
5635270, 1569287387, 2019/9/24 1:9:47, 0, 21.00
5637292, 1569287389, 2019/9/24 1:9:49, 0, 21.00
5639309, 1569287391, 2019/9/24 1:9:51, 0, 21.00
5641327, 1569287393, 2019/9/24 1:9:53, 0, 21.00
5643345, 1569287395, 2019/9/24 1:9:55, 0, 21.00
5645363, 1569287397, 2019/9/24 1:9:57, 0, 21.00
5647381, 1569287399, 2019/9/24 1:9:59, 0, 21.00
5649398, 1569287401, 2019/9/24 1:10:1, 0, 21.00
5651417, 1569287403, 2019/9/24 1:10:3, 0, 21.00
5653434, 1569287405, 2019/9/24 1:10:5, 0, 21.00
5655451, 1569287407, 2019/9/24 1:10:7, 0, 21.00
5657474, 1569287409, 2019/9/24 1:10:9, 0, 21.00
5659491, 1569287411, 2019/9/24 1:10:11, 0, 21.00
5661508, 1569287413, 2019/9/24 1:10:13, 0, 21.00
5663526, 1569287415, 2019/9/24 1:10:15, 0, 21.00
5665544, 1569287417, 2019/9/24 1:10:17, 0, 21.00
5667562, 1569287419, 2019/9/24 1:10:19, 0, 21.00
5669579, 1569287421, 2019/9/24 1:10:21, 0, 21.00
5671598, 1569287423, 2019/9/24 1:10:23, 0, 21.00
5673615, 1569287425, 2019/9/24 1:10:25, 0, 21.00
5675632, 1569287427, 2019/9/24 1:10:27, 0, 21.00
5677654, 1569287429, 2019/9/24 1:10:29, 0, 21.00
5679671, 1569287431, 2019/9/24 1:10:31, 0, 21.00
5681689, 1569287433, 2019/9/24 1:10:33, 0, 21.00
5683706, 1569287435, 2019/9/24 1:10:35, 0, 21.00
5685725, 1569287437, 2019/9/24 1:10:37, 0, 21.00
5687742, 1569287439, 2019/9/24 1:10:39, 0, 21.00
5689760, 1569287441, 2019/9/24 1:10:41, 0, 21.00
5691778, 1569287443, 2019/9/24 1:10:43, 0, 21.00
5693796, 1569287445, 2019/9/24 1:10:45, 0, 21.00
5695813, 1569287447, 2019/9/24 1:10:47, 0, 21.00
5697831, 1569287449, 2019/9/24 1:10:49, 0, 21.00
5699847, 1569287451, 2019/9/24 1:10:51, 0, 21.00
5701865, 1569287453, 2019/9/24 1:10:53, 0, 21.00
5703882, 1569287455, 2019/9/24 1:10:55, 0, 21.00
5705901, 1569287457, 2019/9/24 1:10:57, 0, 21.00
5707919, 1569287460, 2019/9/24 1:11:0, 0, 21.00
5709936, 1569287462, 2019/9/24 1:11:2, 0, 21.00
5711954, 1569287464, 2019/9/24 1:11:4, 0, 21.00
5713972, 1569287466, 2019/9/24 1:11:6, 0, 21.00
5715990, 1569287468, 2019/9/24 1:11:8, 0, 21.00
5718007, 1569287470, 2019/9/24 1:11:10, 0, 21.00
5720029, 1569287472, 2019/9/24 1:11:12, 0, 21.00
5722047, 1569287474, 2019/9/24 1:11:14, 0, 21.00
5724064, 1569287476, 2019/9/24 1:11:16, 0, 21.00
5726083, 1569287478, 2019/9/24 1:11:18, 0, 21.00
5728100, 1569287480, 2019/9/24 1:11:20, 0, 21.00
5730118, 1569287482, 2019/9/24 1:11:22, 0, 21.00
5732136, 1569287484, 2019/9/24 1:11:24, 0, 21.00
5734154, 1569287486, 2019/9/24 1:11:26, 0, 21.00
5736172, 1569287488, 2019/9/24 1:11:28, 0, 21.00
5738189, 1569287490, 2019/9/24 1:11:30, 0, 21.00
5740211, 1569287492, 2019/9/24 1:11:32, 0, 21.00
5742228, 1569287494, 2019/9/24 1:11:34, 0, 21.00
5744246, 1569287496, 2019/9/24 1:11:36, 0, 21.00
5746264, 1569287498, 2019/9/24 1:11:38, 0, 21.00
5748282, 1569287500, 2019/9/24 1:11:40, 0, 21.00
5750299, 1569287502, 2019/9/24 1:11:42, 0, 21.00
5752317, 1569287504, 2019/9/24 1:11:44, 0, 21.00
5754335, 1569287506, 2019/9/24 1:11:46, 0, 21.00
5756353, 1569287508, 2019/9/24 1:11:48, 0, 21.00
5758370, 1569287510, 2019/9/24 1:11:50, 0, 21.00
5760392, 1569287512, 2019/9/24 1:11:52, 0, 21.00
5762409, 1569287514, 2019/9/24 1:11:54, 0, 21.00
5764427, 1569287516, 2019/9/24 1:11:56, 0, 21.00
5766445, 1569287518, 2019/9/24 1:11:58, 0, 21.00
5768463, 1569287520, 2019/9/24 1:12:0, 0, 21.00
5770480, 1569287522, 2019/9/24 1:12:2, 0, 21.00
5772498, 1569287524, 2019/9/24 1:12:4, 0, 21.00
5774516, 1569287526, 2019/9/24 1:12:6, 0, 21.00
5776534, 1569287528, 2019/9/24 1:12:8, 0, 21.00
5778552, 1569287530, 2019/9/24 1:12:10, 0, 21.00
5780570, 1569287532, 2019/9/24 1:12:12, 0, 21.00
5782591, 1569287534, 2019/9/24 1:12:14, 0, 21.00
5784609, 1569287536, 2019/9/24 1:12:16, 0, 21.00
5786627, 1569287538, 2019/9/24 1:12:18, 0, 21.00
5788645, 1569287540, 2019/9/24 1:12:20, 0, 21.00
5790662, 1569287542, 2019/9/24 1:12:22, 0, 21.00
5792680, 1569287544, 2019/9/24 1:12:24, 0, 21.00
5794699, 1569287546, 2019/9/24 1:12:26, 0, 21.00
5796716, 1569287548, 2019/9/24 1:12:28, 0, 21.00
5798734, 1569287550, 2019/9/24 1:12:30, 0, 21.00
5800753, 1569287552, 2019/9/24 1:12:32, 0, 21.00
5802773, 1569287554, 2019/9/24 1:12:34, 0, 21.00
5804791, 1569287556, 2019/9/24 1:12:36, 0, 21.00
5806809, 1569287559, 2019/9/24 1:12:39, 0, 21.00
5808827, 1569287561, 2019/9/24 1:12:41, 0, 21.00
5810844, 1569287563, 2019/9/24 1:12:43, 0, 21.00
5812862, 1569287565, 2019/9/24 1:12:45, 0, 21.00
5814880, 1569287567, 2019/9/24 1:12:47, 0, 21.00
5816898, 1569287569, 2019/9/24 1:12:49, 0, 21.00
5818915, 1569287571, 2019/9/24 1:12:51, 0, 21.00
5820934, 1569287573, 2019/9/24 1:12:53, 0, 21.00
5822954, 1569287575, 2019/9/24 1:12:55, 0, 21.00
